Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Unnamed: 12
,Dubai,ODI,New Zealand,Kyle Jamieson,Right,5.4,Fast,Full Ball,,Front Foot Defence,0,
,Dubai,ODI,New Zealand,Kyle Jamieson,Right,5.5,Fast,Good Length,,Flick,0,
,Dubai,ODI,New Zealand,Kyle Jamieson,Right,5.6,Fast,Short Ball,,Flick,1,
,Dubai,ODI,New Zealand,Matt Henry,Right,6.1,Fast,Full Ball,133.9,On Drive,2,
,Dubai,ODI,New Zealand,Matt Henry,Right,6.2,Fast,Full Ball,,Front Foot Defence,0,
,Dubai,ODI,New Zealand,Matt Henry,Right,6.3,Fast,Good Length,131.9,Flick,4,
,Dubai,ODI,New Zealand,Matt Henry,Right,6.4,Fast,Short Ball,134.1,Square Drive,W,Caught
2025-03-04 00:00:00,Dubai,ODI,Australia,Nathan Ellis,Right,5.3,Fast,Good Length,,Off Drive,1,
,Dubai,ODI,Australia,Nathan Ellis,Right,5.5,Fast,Good Length,,Cover Drive,1,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,6.1,Fast,Good Length,,Off Drive,1,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,6.4,Fast,Good Length,,Forward Defence,0,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,6.5,Fast,Good Length,,Cover Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,7.1,Spin,Off Spin,,Back Foot Defence,0,
,Dubai,ODI,Australia,Cooper Connolly,Left,7.2,Spin,Off Spin,,Flick,1,
,Dubai,ODI,Australia,Nathan Ellis,Right,8.1,Fast,Good Length,,Flick,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,8.2,Fast,Good Length,,Flick,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,8.3,Fast,Good Length,,Leave,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,8.400000000000002,Fast,Good Length,,Forward Defence,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,8.500000000000004,Fast,Good Length,,Flick,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,8.600000000000005,Fast,Full Ball,130.8,Straight Drive,4,
,Dubai,ODI,Australia,Adam Zampa,Right,10.1,Spin,Leg Spin,,Cover Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,11.1,Spin,Off Spin,,Back Foot Defence,0,
,Dubai,ODI,Australia,Cooper Connolly,Left,11.2,Spin,Off Spin,,Straight Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,11.4,Spin,Off Spin,,Cover Drive,0,
,Dubai,ODI,Australia,Cooper Connolly,Left,11.5,Spin,Off Spin,,Straight Drive,1,
,Dubai,ODI,Australia,Adam Zampa,Right,12.1,Spin,Leg Spin,,Cover Drive,0,
,Dubai,ODI,Australia,Adam Zampa,Right,12.2,Spin,Leg Spin,,Off Drive,1,
,Dubai,ODI,Australia,Adam Zampa,Right,12.4,Spin,Leg Spin,,Straight Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,13.1,Spin,Off Spin,,Back Foot Defence,0,
,Dubai,ODI,Australia,Cooper Connolly,Left,13.2,Spin,Off Spin,,Square Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,13.5,Spin,Off Spin,,Flick,1,
,Dubai,ODI,Australia,Adam Zampa,Right,14.1,Spin,Leg Spin,,Cover Drive,0,
,Dubai,ODI,Australia,Adam Zampa,Right,14.2,Spin,Leg Spin,,Square Drive,1,
,Dubai,ODI,Australia,Adam Zampa,Right,14.4,Spin,Leg Spin,,Straight Drive,1,
,Dubai,ODI,Australia,Adam Zampa,Right,14.6,Spin,Googly,,Flick,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,15.2,Fast,Short Ball,,Back Foot Defence,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,15.3,Fast,Good Length,,Flick,1,
,Dubai,ODI,Australia,Nathan Ellis,Right,15.6,Fast,Short Ball,131,Pull Shot,4,
,Dubai,ODI,Australia,Adam Zampa,Right,16.2,Spin,Googly,,Flick,0,
,Dubai,ODI,Australia,Adam Zampa,Right,16.3,Spin,Leg Spin,,Flick,1,
,Dubai,ODI,Australia,Tanveer Sangha,Right,17.3,Spin,Short Ball,,Square Drive,1,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,18.4,Fast,Short Ball,,Leave,0,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,18.5,Fast,Good Length,,Flick,1,
,Dubai,ODI,Australia,Tanveer Sangha,Right,19.2,Spin,Leg Spin,,Flick,1,
,Dubai,ODI,Australia,Tanveer Sangha,Right,19.4,Spin,Leg Spin,88.3,Sweep,4,
,Dubai,ODI,Australia,Tanveer Sangha,Right,19.5,Spin,Leg Spin,,On Drive,2,
,Dubai,ODI,Australia,Tanveer Sangha,Right,19.6,Spin,Leg Spin,,Paddle Sweep,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,20.1,Spin,Off Spin,,Flick,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,20.5,Spin,Short Ball,,Sweep,1,
,Dubai,ODI,Australia,Tanveer Sangha,Right,21.1,Spin,Leg Spin,,Back Foot Defence,0,
,Dubai,ODI,Australia,Tanveer Sangha,Right,21.2,Spin,Leg Spin,,Square Drive,1,
,Dubai,ODI,Australia,Tanveer Sangha,Right,21.5,Spin,Leg Spin,,Flick,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,22.2,Spin,Short Ball,,On Drive,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,22.5,Spin,Good Length,,Straight Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,23.3,Spin,Good Length,,Square Drive,2,
,Dubai,ODI,Australia,Cooper Connolly,Left,23.4,Spin,Good Length,,Straight Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,23.6,Spin,Good Length,,On Drive,0,
,Dubai,ODI,Australia,Adam Zampa,Right,24.2,Spin,Leg Spin,,Straight Drive,2,
,Dubai,ODI,Australia,Adam Zampa,Right,24.3,Spin,Leg Spin,,Flick,1,
,Dubai,ODI,Australia,Adam Zampa,Right,24.5,Spin,Short Ball,95.2,Pull Shot,4,
,Dubai,ODI,Australia,Adam Zampa,Right,24.6,Spin,Full Ball,,On Drive,0,
,Dubai,ODI,Australia,Cooper Connolly,Left,25.2,Spin,Off Spin,,Flick,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,25.5,Spin,Off Spin,,Paddle Sweep,0,
,Dubai,ODI,Australia,Glenn Maxwell,Right,27.1,Spin,Good Length,,Straight Drive,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,27.3,Spin,Good Length,,Paddle Sweep,1,
,Dubai,ODI,Australia,Adam Zampa,Right,28.1,Spin,Short Ball,,Pull Shot,4,
,Dubai,ODI,Australia,Adam Zampa,Right,28.2,Spin,Full Ball,,Straight Drive,1,
,Dubai,ODI,Australia,Adam Zampa,Right,28.4,Spin,Full Ball,,Flick,0,
,Dubai,ODI,Australia,Adam Zampa,Right,28.5,Spin,Full Ball,,Straight Drive,0,
,Dubai,ODI,Australia,Adam Zampa,Right,28.6,Spin,Full Ball,,Flick,0,
,Dubai,ODI,Australia,Glenn Maxwell,Right,29.3,Spin,Full Ball,,Flick,0,
,Dubai,ODI,Australia,Glenn Maxwell,Right,29.4,Spin,Short Ball,,Paddle Sweep,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,31.1,Spin,Full Ball,,Cover Drive,0,
,Dubai,ODI,Australia,Glenn Maxwell,Right,31.2,Spin,Full Ball,,Straight Drive,0,
,Dubai,ODI,Australia,Glenn Maxwell,Right,31.3,Spin,Full Ball,,Paddle Sweep,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,31.5,Spin,Full Ball,,Leave,0,
,Dubai,ODI,Australia,Glenn Maxwell,Right,31.6,Spin,Full Ball,,Flick,1,
,Dubai,ODI,Australia,Travis Head,Right,32.1,Spin,Full Ball,,Flick,1,
,Dubai,ODI,Australia,Travis Head,Right,32.3,Spin,Full Ball,,Paddle Sweep,1,
,Dubai,ODI,Australia,Travis Head,Right,32.5,Spin,Full Ball,,Pull Shot,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,33.2,Spin,Short Ball,,Flick,1,
,Dubai,ODI,Australia,Glenn Maxwell,Right,33.5,Spin,Full Ball,,Flick,1,
,Dubai,ODI,Australia,Nathan Ellis,Right,34.1,Fast,Good Length,,Straight Drive,1,
,Dubai,ODI,Australia,Nathan Ellis,Right,34.3,Fast,Good Length,,Cover Drive,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,34.4,Fast,Slower Ball,,Flick,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,35.1,Spin,Good Length,,Pull Shot,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,35.3,Spin,Full Ball,,On Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,35.5,Spin,Full Ball,,Straight Drive,1,
,Dubai,ODI,Australia,Nathan Ellis,Right,36.1,Fast,Good Length,,Back Foot Defence,0,
,Dubai,ODI,Australia,Nathan Ellis,Right,36.2,Fast,Good Length,,Square Drive,1,
,Dubai,ODI,Australia,Nathan Ellis,Right,36.5,Fast,Good Length,,Square Drive,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,37.2,Spin,Good Length,,Paddle Sweep,1,
,Dubai,ODI,Australia,Cooper Connolly,Left,37.4,Spin,Good Length,,Square Drive,1,
,Dubai,ODI,Australia,Adam Zampa,Right,38.2,Spin,Leg Spin,,Square Drive,2,
,Dubai,ODI,Australia,Adam Zampa,Right,38.3,Spin,Leg Spin,,Square Drive,1,
,Dubai,ODI,Australia,Adam Zampa,Right,38.5,Spin,Good Length,,Forward Defence,1,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,39.1,Fast,Slower Ball,,Paddle Sweep,1,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,39.4,Fast,Good Length,,On Drive,0,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,39.5,Fast,Short Ball,,Cover Drive,0,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,39.6,Fast,Good Length,,On Drive,0,
,Dubai,ODI,Australia,Tanveer Sangha,Right,40.2,Spin,Good Length,,On Drive,1,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,41.1,Fast,Full Ball,,Square Drive,1,
,Dubai,ODI,Australia,Ben Dwarshuis,Left,41.4,Fast,Good Length,,Paddle Sweep,1,
,Dubai,ODI,Australia,Adam Zampa,Right,42.1,Spin,Googly,,Paddle Sweep,1,
,Dubai,ODI,Australia,Adam Zampa,Right,42.4,Spin,Googly,,Pull Shot,W,Caught
2025-03-09 00:00:00,Dubai,ODI,New Zealand,Mitchell Santner,Left,18.5,Spin,Full Ball,,Paddle Sweep,1,
,Dubai,ODI,New Zealand,Michael Bracewell,Right,19.1,Fast,Full Ball,,Leave,W,LBW
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
,,ODI,,,,,,,,,,
