Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Unnamed: 12
,Chennai,ODI,West Indies,Andre Russell,Right,11.5,Fast,Short Ball,,Flick,1,
,Chennai,ODI,West Indies,Darren Sammy,Right,12.1,Fast,Full Ball,,On Drive,0,
,Chennai,ODI,West Indies,Darren Sammy,Right,12.2,Fast,Full Ball,,Flick,1,
,Chennai,ODI,West Indies,Andre Russell,Right,13.3,Fast,Short Ball,,Flick,1,
,Chennai,ODI,West Indies,Darren Sammy,Right,14.1,Fast,Short Ball,,Flick,2,
,Chennai,ODI,West Indies,Darren Sammy,Right,14.2,Fast,Full Ball,,On Drive,0,
,Chennai,ODI,West Indies,Darren Sammy,Right,14.3,Fast,Good Length,,Back Foot Defence,1,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,15.5,Spin,Leg Spin,,Back Foot Defence,0,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,15.6,Spin,Leg Spin,91.1,Cover Drive,4,
,Chennai,ODI,West Indies,Darren Sammy,Right,16.3,Fast,Full Toss,,Straight Drive,1,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,17.5,Spin,Leg Spin,,Cover Drive,0,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,17.6,Spin,Leg Spin,,Square Drive,1,
,Chennai,ODI,West Indies,Darren Sammy,Right,18.1,Fast,Good Length,,Flick,1,
,Chennai,ODI,West Indies,Darren Sammy,Right,18.3,Fast,Good Length,,On Drive,0,
,Chennai,ODI,West Indies,Darren Sammy,Right,18.4,Fast,Good Length,,Square Drive,0,
,Chennai,ODI,West Indies,Darren Sammy,Right,18.5,Spin,Full Ball,,Flick,1,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,19.2,Spin,Leg Spin,,Back Foot Defence,0,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,19.3,Spin,Leg Spin,,Straight Drive,0,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,19.4,Spin,Leg Spin,,Back Foot Defence,1,
,Chennai,ODI,West Indies,Darren Sammy,Right,20.1,Fast,Good Length,,Off Drive,0,
,Chennai,ODI,West Indies,Darren Sammy,Right,20.2,Fast,Good Length,,Square Drive,0,
,Chennai,ODI,West Indies,Darren Sammy,Right,20.3,Fast,Good Length,,Flick,1,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,21.1,Spin,Leg Spin,,Paddle Sweep,1,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,21.6,Spin,Leg Spin,,Paddle Sweep,0,
,Chennai,ODI,West Indies,Kieron Pollard,Right,22.2,Fast,Leg Spin,,Forward Defence,0,
,Chennai,ODI,West Indies,Kieron Pollard,Right,22.3,Fast,Good Length,,Paddle Sweep,1,
,Chennai,ODI,West Indies,Kieron Pollard,Right,22.5,Fast,Good Length,,Straight Drive,1,
,Chennai,ODI,West Indies,Devendra Bishoo,Right,23.1,Spin,Leg Spin,,Straight Drive,1,
,Chennai,ODI,West Indies,Kieron Pollard,Right,23.6,Spin,Leg Spin,,Paddle Sweep,0,
,Chennai,ODI,West Indies,Kieron Pollard,Right,24.2,Fast,Leg Spin,115.2,Paddle Sweep,4,
,Chennai,ODI,West Indies,Kieron Pollard,Right,24.3,Fast,Slower Ball,,Pull Shot,0,
,Chennai,ODI,West Indies,Kieron Pollard,Right,24.4,Fast,Good Length,,Paddle Sweep,0,
,Chennai,ODI,West Indies,Kieron Pollard,Right,24.5,Fast,Slower Ball,,Flick,0,
,Chennai,ODI,West Indies,Kieron Pollard,Right,24.6,Fast,Slower Ball,,Straight Drive,0,
,Chennai,ODI,West Indies,Ian Benn,Right,27.5,Fast,Good Length,,On Drive,1,
,Chennai,ODI,West Indies,Kieron Pollard,Right,28.2,Fast,Slower Ball,112.5,Helicopter Shot,4,
,Chennai,ODI,West Indies,Kieron Pollard,Right,28.3,Fast,Slower Ball,,Flick,0,
,Chennai,ODI,West Indies,Kieron Pollard,Right,28.4,Fast,Slower Ball,,Paddle Sweep,1,
,Chennai,ODI,West Indies,Andre Russell,Right,29.2,Fast,Full Ball,,On Drive,1,
,Chennai,ODI,West Indies,Andre Russell,Right,29.5,Fast,Full Ball,,Flick,1,
,Chennai,ODI,West Indies,Dwayne Rampaul,Right,30.1,Fast,Yorker,,Flick,1,
,Chennai,ODI,West Indies,Dwayne Rampaul,Right,30.3,Fast,Good Length,,Forward Defence,0,
,Chennai,ODI,West Indies,Dwayne Rampaul,Right,30.4,Fast,Full Ball,,Flick,1,
,Chennai,ODI,West Indies,Dwayne Rampaul,Right,30.6,Fast,Yorker,,Helicopter Shot,1,
,Chennai,ODI,West Indies,Andre Russell,Right,31.1,Fast,Short Ball,,Pull Shot,1,
,Chennai,ODI,West Indies,Andre Russell,Right,31.5,Fast,Full Ball,,Flick,1,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,32.1,Fast,Full Ball,,Flick,0,
,Chennai,ODI,West Indies,Ravi Rampaul,Right,32.2,Fast,Good Length,139.5,Flick,W,(Bowled)
"24 March, 2011",Ahmedabad,ODI,Australia,Shaun Tait,Right,18.2,Fast,Good Length,,Forward Defence,0,
,Ahmedabad,ODI,Australia,Shaun Tait,Right,18.3,Fast,Bouncer,,,0,
,Ahmedabad,ODI,Australia,Shaun Tait,Right,18.4,Fast,Full Ball,,Flick,1,
,Ahmedabad,ODI,Australia,Shaun Tait,Right,18.6,Fast,Full Ball,,Flick,1,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,19.1,Fast,Short Ball,,Flick,1,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,19.3,Fast,Good Length,,Flick,0,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,19.4,Fast,Full Ball,,Flick,1,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,19.6,Fast,Good Length,,Flick,0,
,Ahmedabad,ODI,Australia,Shaun Tait,Right,20.2,Fast,Outswinger,,,0,
,Ahmedabad,ODI,Australia,Shaun Tait,Right,20.3,Fast,Bouncer,,Back Foot Defence,1,
,Ahmedabad,ODI,Australia,Shaun Tait,Right,20.5,Fast,Short Ball,,Flick,1,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,21.1,Spin,Good Length,,Square Drive,1,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,21.3,Spin,Full Ball,,Forward Defence,0,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,21.4,Spin,Full Ball,,Cover Drive,0,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,21.5,Spin,Good Length,,Cover Drive,0,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,21.6,Spin,Short Ball,,Pull Shot,1,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,22.1,Spin,Good Length,,Back Foot Defence,1,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,22.3,Spin,Full Ball,,Forward Defence,0,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,22.4,Spin,Good Length,,Forward Defence,0,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,22.5,Spin,Full Ball,,On Drive,1,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,23.3,Spin,Full Ball,,Cover Drive,0,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,23.4,Spin,Short Ball,,Pull Shot,1,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,24.3,Spin,Full Ball,,Cover Drive,1,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,24.5,Spin,Short Ball,,Flick,1,
,Ahmedabad,ODI,Australia,Jason Krejza,Right,25.3,Spin,Good Length,,Forward Defence,1,
,Ahmedabad,ODI,Australia,Michael Hussey,Right,26.1,Fast,Short Ball,,Back Foot Defence,1,
,Ahmedabad,ODI,Australia,Michael Hussey,Right,26.3,Fast,Full Ball,,,0,
,Ahmedabad,ODI,Australia,Michael Hussey,Right,26.4,Fast,Full Ball,,On Drive,1,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,27.1,Spin,Full Toss,,Square Drive,1,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,27.3,Spin,Full Ball,87.7,Cover Drive,4,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,27.4,Spin,Full Ball,,Cover Drive,1,
,Ahmedabad,ODI,Australia,Michael Clarke,Right,27.6,Spin,Good Length,,Back Foot Defence,2,
,Ahmedabad,ODI,Australia,Michael Hussey,Right,28.3,Fast,Full Toss,,Pull Shot,W,(Caught)
"30 March, 2011",Mohali,ODI,Pakistan,Mohammad Hafeez,Right,18.6,Spin,Good Length,,On Drive,0,
,Mohali,ODI,Pakistan,Shahid Afridi,Right,19.2,Spin,Full Ball,,Flick,1,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,20.4,Spin,Good Length,,Forward Defence,0,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,20.5,Spin,Good Length,,Cover Drive,0,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,20.6,Spin,Good Length,,On Drive,0,
,Mohali,ODI,Pakistan,Shahid Afridi,Right,21.5,Spin,Good Length,,On Drive,1,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,22.1,Spin,Good Length,,Paddle Sweep,0,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,22.2,Spin,Good Length,,Straight Drive,1,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,22.4,Spin,Full Ball,,Off Drive,0,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,22.5,Spin,Good Length,,On Drive,0,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,22.6,Spin,Full Ball,,Straight Drive,1,
,Mohali,ODI,Pakistan,Wahab Riaz,Left,23.1,Fast,Outswinger,,Forward Defence,0,
,Mohali,ODI,Pakistan,Wahab Riaz,Left,23.2,Fast,Good Length,,Forward Defence,0,
,Mohali,ODI,Pakistan,Wahab Riaz,Left,23.3,Fast,Short Ball,,Square Drive,1,
,Mohali,ODI,Pakistan,Wahab Riaz,Left,23.5,Fast,Short Ball,,Flick,1,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,24.1,Spin,Good Length,,Paddle Sweep,0,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,24.2,Spin,Good Length,,Straight Drive,1,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,24.4,Spin,Full Ball,,On Drive,1,
,Mohali,ODI,Pakistan,Mohammad Hafeez,Right,24.6,Spin,Short Ball,,Straight Drive,1,
,Mohali,ODI,Pakistan,Wahab Riaz,Left,25.1,Fast,Outswinger,,Square Drive,0,
,Mohali,ODI,Pakistan,Wahab Riaz,Left,25.2,Fast,Straight Seam,139.5,Square Drive,W,(Caught)
"02 April,2011",Wankhede,ODI,Sri Lanka,Lasith Malinga,Right,6.2,Fast,Bouncer,,,0,
,Wankhede,ODI,Sri Lanka,Lasith Malinga,Right,6.3,Fast,Good Length,,Forward Defence,0,
,Wankhede,ODI,Sri Lanka,Lasith Malinga,Right,6.4,Fast,Good Length,,,0,
,Wankhede,ODI,Sri Lanka,Lasith Malinga,Right,6.5,Fast,Good Length,,,0,
,Wankhede,ODI,Sri Lanka,Lasith Malinga,Right,6.6,Fast,Good Length,,Font Foot Defence,0,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.3,Fast,Good Length,,Flick,0,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.4,Fast,Good Length,,Font Foot Defence,0,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.5,Fast,Full Ball,,On Drive,0,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,7.6,Fast,Good Length,,Cover Drive,0,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.1,Fast,Good Length,,On Drive,0,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.2,Fast,Full Ball,,Flick,4,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.3,Fast,Good Length,,Square Drive,2,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.4,Fast,Good Length,,Cover Drive,0,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.5,Fast,Short Ball,,On Drive,0,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,9.6,Fast,Good Length,,Font Foot Defence,0,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,10.4,Fast,Full Ball,,Cover Drive,0,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,10.5,Fast,Good Length,,Font Foot Defence,0,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,10.6,Fast,Full Ball,,On Drive,2,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,11.2,Fast,Slower Ball,,Square Drive,1,
,Wankhede,ODI,Sri Lanka,Nuwan Kulasekara,Right,11.6,Fast,Bouncer,120.7,Pull Shot,4,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,12.2,Fast,Good Length,,Font Foot Defence,1,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,12.5,Fast,Short Ball,,Pull Shot,2,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,12.6,Fast,Good Length,,,0,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,13.5,Spin,Off Spin,,Font Foot Defence,0,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,13.6,Spin,Off Spin,,Flick,1,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,14.1,Fast,Good Length,,Back Foot Defence,0,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,14.2,Fast,Short Ball,,Cover Drive,1,
,Wankhede,ODI,Sri Lanka,Thisara Perera,Left,14.5,Fast,Short Ball,,Square Drive,1,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,15.1,Spin,Off Spin,,Square Drive,1,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,15.4,Spin,Off Spin,,Square Drive,2,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,15.5,Spin,Off Spin,,Flick,0,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,15.6,Spin,Off Spin,,On Drive,1,
,Wankhede,ODI,Sri Lanka,Tillakaratne Dilshan,Right,16.1,Spin,Full Ball,,Flick,0,
,Wankhede,ODI,Sri Lanka,Tillakaratne Dilshan,Right,16.2,Spin,Full Ball,,Flick,0,
,Wankhede,ODI,Sri Lanka,Tillakaratne Dilshan,Right,16.3,Spin,Full Ball,,Paddle Sweep,1,
,Wankhede,ODI,Sri Lanka,Tillakaratne Dilshan,Right,16.5,Spin,Full Ball,,Square Drive,0,
,Wankhede,ODI,Sri Lanka,Tillakaratne Dilshan,Right,16.6,Spin,Full Ball,,Paddle Sweep,0,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,17.4,Spin,Off Spin,,Flick,0,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,17.5,Spin,Off Spin,,,0,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,17.6,Spin,Off Spin,,Paddle Sweep,0,
,Wankhede,ODI,Sri Lanka,Muttiah Muralitharan,Right,18.5,Spin,Off Spin,,Forward Defence,0,
,Wankhede,ODI,Sri Lanka,Muttiah Muralitharan,Right,18.6,Spin,Short Ball,,Pull Shot,0,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,19.4,Spin,Off Spin,82.9,Flick,4,
,Wankhede,ODI,Sri Lanka,Suraj Randiv,Right,19.5,Spin,Off Spin,,Flick,1,
,Wankhede,ODI,Sri Lanka,Muttiah Muralitharan,Right,20.1,Spin,Off Spin,,Square Drive,1,
,Wankhede,ODI,Sri Lanka,Muttiah Muralitharan,Right,20.5,Spin,Off Spin,,Off Drive,1,
,Wankhede,ODI,Sri Lanka,Tillakaratne Dilshan,Right,21.2,Spin,Off Spin,,Paddle Sweep,0,
,Wankhede,ODI,Sri Lanka,Tillakaratne Dilshan,Right,21.3,Spin,Off Spin,,Square Drive,4,
,Wankhede,ODI,Sri Lanka,Tillakaratne Dilshan,Right,21.4,Spin,Off Spin,83.0,On Drive,W,(Caught)
"06 June, 2011",Port of Spain,ODI,West Indies,Anthony Martin,Right,5.3,Spin,Off Spin,,Square Drive,0,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,5.4,Spin,Off Spin,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,5.5,Spin,Off Spin,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,5.6,Spin,Short Ball,,Square Drive,1,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.1,Fast,Short Ball,,Square Drive,1,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.3,Fast,Good Length,,Straight Drive,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.4,Fast,Full Ball,,Straight Drive,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.5,Fast,Short Ball,142.0,Square Drive,W,(Bowled)
"08 June, 2011",Port of Spain,ODI,West Indies,Ravi Rampaul,Right,2.2,Fast,Bouncer,,Pull Shot,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,2.3,Fast,Good Length,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,2.4,Fast,Full Ball,,On Drive,2,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,2.5,Fast,Short Ball,,On Drive,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,3.1,Fast,Good Length,,Font Foot Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,3.2,Fast,Good Length,,On Drive,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,3.3,Fast,Short Ball,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,3.4,Fast,Good Length,,On Drive,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,3.5,Fast,Short Ball,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,3.6,Fast,Good Length,,Square Drive,1,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,4.1,Fast,Good Length,,On Drive,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,4.2,Fast,Full Ball,,Cover Drive,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,4.3,Fast,Short Ball,,Flick,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,4.4,Fast,Short Ball,140.0,Pull Shot,4,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,4.5,Fast,Short Ball,,Flick,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,5.6,Fast,Good Length,,On Drive,1,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.1,Fast,Good Length,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.2,Fast,Good Length,,Off Drive,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.3,Fast,Short Ball,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.4,Fast,Good Length,,Paddle Sweep,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.5,Fast,Inswinger,,Off Drive,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,6.6,Fast,Short Ball,,Paddle Sweep,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,7.1,Fast,Straight Seam,,Paddle Sweep,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,7.2,Fast,Good Length,,On Drive,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,7.3,Fast,Good Length,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,7.4,Fast,Slower Ball,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,7.5,Fast,Inswinger,,Paddle Sweep,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,7.6,Fast,Short Ball,,Pull Shot,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,8.3,Fast,Short Ball,138.5,Pull Shot,4,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,8.4,Fast,Good Length,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,8.5,Fast,Good Length,,Square Drive,0,
,Port of Spain,ODI,West Indies,Ravi Rampaul,Right,8.6,Fast,Short Ball,141.3,Pull Shot,4,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,9.3,Fast,Good Length,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,9.4,Fast,Full Ball,121.0,Cover Drive,4,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,9.5,Fast,Good Length,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,9.5,Fast,Short Ball,,Square Drive,1,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,10.1,Fast,Good Length,129.0,On Drive,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,11.3,Fast,Short Ball,,Paddle Sweep,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,11.4,Fast,Slower Ball,,On Drive,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,11.5,Fast,Full Ball,,On Drive,1,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,12.1,Fast,Good Length,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,12.2,Fast,Short Ball,,Square Drive,1,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,12.4,Fast,Short Ball,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,12.5,Fast,Short Ball,,Paddle Sweep,0,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,12.6,Fast,Good Length,,Paddle Sweep,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,13.1,Fast,Short Ball,,Off Drive,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,13.3,Fast,,,,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,13.4,Fast,Short Ball,,Square Drive,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,13.5,Fast,Good Length,,Square Drive,2,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,13.6,Fast,Good Length,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,14.2,Fast,Full Ball,,Flick,2,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,14.3,Fast,Full Ball,,Flick,1,
,Port of Spain,ODI,West Indies,Dwayne Bravo,Right,14.5,Fast,Short Ball,,,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,15.1,Fast,Short Ball,,Back Foot Defence,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,15.4,Fast,Good Length,,Cover Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,16.1,Spin,Short Ball,,Square Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,16.3,Spin,Short Ball,,Square Drive,2,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,16.4,Spin,Full Ball,,Off Drive,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,16.5,Spin,Full Ball,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,16.6,Spin,Good Length,,Cover Drive,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,17.4,Fast,Good Length,,Square Drive,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,17.6,Fast,Slower Ball,,On Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,18.1,Spin,Full Ball,,Cover Drive,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,18.2,Spin,Short Ball,80.3,Square Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,18.4,Spin,Full Ball,,Sweep,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,18.6,Spin,Good Length,,Cover Drive,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,19.1,Fast,Good Length,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,19.2,Fast,Short Ball,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,19.3,Fast,Full Ball,,Flick,1,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,19.5,Fast,Good Length,,On Drive,0,
,Port of Spain,ODI,West Indies,Darren Sammy,Right,19.6,Fast,Full Ball,,Flick,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,20.1,Spin,Full Ball,,Cover Drive,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,20.2,Spin,Short Ball,,Pull Shot,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,20.3,Spin,Full Ball,87.0,Cover Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,20.6,Spin,Good Length,,Forward Defence,0,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,21.5,Spin,Good Length,,Square Drive,0,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,21.6,Spin,Good Length,,Cover Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,22.1,Spin,Short Ball,,Square Drive,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,22.2,Spin,Short Ball,,On Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,22.4,Spin,Good Length,,Off Drive,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,22.5,Spin,Good Length,,Off Drive,1,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,23.2,Spin,Full Ball,,Cover Drive,1,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,23.6,Spin,Full Ball,,Cover Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,24.1,Spin,Short Ball,,Pull Shot,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,24.4,Spin,Short Ball,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,24.5,Spin,Full Ball,,Cover Drive,0,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,24.6,Spin,Good Length,,Back Foot Defence,0,
,Port of Spain,ODI,West Indies,Kieron Pollard,Right,25.2,Fast,Good Length,112.3,Cover Drive,1,
,Port of Spain,ODI,West Indies,Kieron Pollard,Right,25.4,Fast,Slower Ball,,Pull Shot,1,
,Port of Spain,ODI,West Indies,Kieron Pollard,Right,25.6,Fast,Short Ball,,Flick,2,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,26.3,Spin,Good Length,,Cover Drive,1,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,26.5,Spin,Short Ball,,Square Drive,1,
,Port of Spain,ODI,West Indies,Kieron Pollard,Right,27.5,Fast,Good Length,,Flick,0,
,Port of Spain,ODI,West Indies,Kieron Pollard,Right,27.6,Fast,Slower Ball,,On Drive,2,
,Port of Spain,ODI,West Indies,Anthony Martin,Right,28.6,Spin,Short Ball,,Pull Shot,1,
,Port of Spain,ODI,West Indies,Kieron Pollard,Right,29.1,Fast,Short Ball,,On Drive,1,
,Port of Spain,ODI,West Indies,Kieron Pollard,Right,29.3,Fast,Short Ball,,Pull Shot,4,
,Port of Spain,ODI,West Indies,Kieron Pollard,Right,29.4,Fast,Full Ball,,Straight Drive,1,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,30.2,Spin,Short Ball,84.3,Pull Shot,4,
,Port of Spain,ODI,West Indies,Devendra Bishoo,Right,30.3,Spin,Full Ball,,Cover Drive,1,
