SL No,Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W,Total Runs,Total Balls Face
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,24.5,Fast,Straight Seam,135.2,Forward Defence,0,54,50
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,24.6,Fast,Straight Seam,137.2,Forward Defence,1,55,51
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,25.1,Fast,Inswinger,135.6,Cover Drive,1,56,52
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,25.5,Fast,Inswinger,132.5,Forward Defence,1,57,53
,2012-02-28,Hobart,ODI,Sri Lanka,Rangana Herath,Right,26.3,Fast,Straight Seam,133.5,On Drive,1,58,54
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,27.3,Fast,Bouncer,135.6,Off Drive,1,59,55
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,27.4,Fast,Straight Seam,134.2,Straight Drive,2,61,56
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,27.5,Fast,Straight Seam,138.2,Cover Drive,4,65,57
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,27.6,Fast,Straight Seam,139.2,Straight Drive,1,66,58
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,28.1,Fast,Bouncer,140.1,Straight Drive,1,67,59
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,28.4,Fast,Yorker,133.3,Straight Drive,1,68,60
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,29.1,Fast,Straight Seam,136.2,Cover Drive,4,72,61
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,29.2,Fast,Yorker,133.4,Scoop Shot,1,73,62
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,29.6,Fast,Straight Seam,136.4,Pull Shot,0,73,63
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,30.3,Fast,Inswinger,133.4,Square Drive,2,75,64
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,30.4,Fast,Straight Seam,135.7,Sweep,4,79,65
,2012-02-28,Hobart,ODI,Sri Lanka,Nuwan Kulasekara,Right,30.5,Fast,Straight Seam,138.2,Reverse Sweep,4,83,66
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,31.4,Fast,Inswinger,139.4,Scoop Shot,1,84,67
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,31.6,Fast,Straight Seam,136.4,Sweep,4,88,68
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,32.2,Fast,Straight Seam,130.2,Scoop Shot,1,89,69
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,32.5,Fast,Inswinger,129.5,Square Drive,1,90,70
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,33.1,Fast,Straight Seam,138.4,Scoop Shot,2,92,71
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,33.2,Fast,Inswinger,140.1,Straight Drive,0,92,72
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,33.3,Fast,Inswinger,136.1,Straight Drive,1,93,73
,2012-02-28,Hobart,ODI,Sri Lanka,Thisara Perera,Right,33.5,Fast,Straight Seam,137.1,Straight Drive,1,94,74
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,34.1,Fast,Outswinger,135.2,Straight Drive,2,96,75
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,34.2,Fast,Straight Seam,136.2,Cover Drive,6,102,76
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,34.3,Fast,Bouncer,133.4,Off Drive,4,106,77
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,34.4,Fast,Bouncer,134.6,Straight Drive,4,110,78
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,34.5,Fast,Straight Seam,133.6,Reverse Sweep,4,114,79
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,34.6,Fast,Inswinger,130.1,Sweep,4,118,80
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,35.3,Fast,Straight Seam,134.2,Straight Drive,1,119,81
,2012-02-28,Hobart,ODI,Sri Lanka,Angelo Mathews,Right,35.5,Fast,Bouncer,135.6,Cover Drive,1,120,82
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,36.1,Fast,Inswinger,136.4,Sweep,4,124,83
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,36.2,Fast,Straight Seam,133.1,Straight Drive,1,125,84
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,36.3,Fast,Inswinger,134.6,Paddle Sweep,4,129,85
,2012-02-28,Hobart,ODI,Sri Lanka,Lasith Malinga,Right,36.4,Fast,Straight Seam,133.8,Straight Drive,4,133*,86
15.0,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,5.4,Fast,Straight Seam,134.2,Straight Drive,1,,1
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,6.1,Fast,Inswinger,132.4,On Drive,0,,2
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,6.2,Fast,Straight Seam,130.2,Forward Defence,0,,3
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,6.3,Fast,Outswinger,136.2,Back Foot Defence,0,,4
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,6.4,Fast,Straight Seam,134.2,Straight Drive,0,,5
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,6.5,Fast,Inswinger,133.2,Straight Drive,1,,6
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,7.1,Fast,Straight Seam,135.2,Forward Defence,0,,7
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,7.2,Fast,Inswinger,136.8,Forward Defence,0,,8
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,7.3,Fast,Straight Seam,135.4,Straight Drive,2,,9
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,7.4,Fast,Outswinger,133.2,Forward Defence,0,,10
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,7.5,Fast,Straight Seam,132.1,Forward Defence,0,,11
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,7.6,Fast,Outswinger,130.2,Straight Drive,4,,12
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,8.3,Fast,Outswinger,132.8,Square Drive,1,,13
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,8.6,Fast,Straight Seam,135.8,Square Drive,1,,14
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,9.1,Fast,Outswinger,129.2,Square Drive,1,,15
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,9.6,Fast,Inswinger,130.7,Straight Drive,2,,16
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,10.4,Fast,Straight Seam,130.8,Cover Drive,0,,17
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,10.5,Fast,Inswinger,129.8,Sweep,1,,18
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,11.1,Fast,Inswinger,128.6,Straight Drive,1,,19
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,11.3,Fast,Straight Seam,127.6,Square Drive,1,,20
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,11.6,Fast,Straight Seam,133.6,Cover Drive,1,,21
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,12.1,Fast,Inswinger,134.8,Sweep,1,,22
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,13.1,Fast,Straight Seam,135.7,Forward Defence,0,,23
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,13.2,Fast,Straight Seam,130.5,Straight Drive,0,,24
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,13.3,Fast,Outswinger,137.6,Square Drive,0,,25
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,13.4,Fast,Straight Seam,136.5,Straight Drive,1,,26
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,14.5,Fast,Inswinger,134.6,Straight Drive,1,,27
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,15.2,Fast,Straight Seam,134.6,Straight Drive,1,,28
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,15.4,Fast,Outswinger,135.6,Forward Defence,0,,29
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,15.5,Fast,Straight Seam,134.3,Forward Defence,1,,30
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,16.1,Fast,Outswinger,137.6,Straight Drive,1,,31
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,16.4,Fast,Straight Seam,129.5,Back Foot Defence,1,,32
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,16.6,Fast,Inswinger,130.6,Back Foot Defence,1,,33
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,17.1,Fast,Bouncer,134.2,Straight Drive,0,,34
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,17.2,Fast,Straight Seam,136.2,Square Drive,1,,35
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,17.4,Fast,Inswinger,134.2,Square Drive,0,,36
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,17.5,Fast,Straight Seam,133.5,Forward Defence,0,,37
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,17.6,Fast,Bouncer,138.2,Forward Defence,0,,38
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,18.4,Fast,Straight Seam,128.2,Straight Drive,0,,39
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,18.5,Fast,Inswinger,134.1,On Drive,1,,40
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,19.3,Fast,Straight Seam,136.4,Off Drive,1,,41
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,20.1,Fast,Inswinger,134.5,Square Drive,1,,42
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,20.4,Fast,Straight Seam,130.1,Straight Drive,1,,43
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,20.6,Fast,Bouncer,132.2,Square Drive,1,,44
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,21.1,Fast,Straight Seam,135.4,Straight Drive,0,,45
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,21.2,Fast,Bouncer,136.8,Sweep,0,,46
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,21.3,Fast,Inswinger,132.4,Straight Drive,1,,47
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,21.4,Fast,Straight Seam,136.5,Straight Drive,1,,48
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,21.6,Fast,Inswinger,137.5,Square Drive,1,,49
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,22.1,Fast,Straight Seam,133.2,Square Drive,1,,50
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,22.5,Fast,Bouncer,134.5,Sweep,1,,51
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,23.2,Fast,Bouncer,135.2,Paddle Sweep,1,,52
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,23.4,Fast,Straight Seam,136.5,Straight Drive,0,,53
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,23.5,Fast,Straight Seam,142.1,Sweep,1,,54
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,24.1,Fast,Inswinger,134.2,Reverse Sweep,1,,55
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,24.3,Fast,Straight Seam,129.1,Sweep,1,,56
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,24.5,Fast,Inswinger,120.1,Square Drive,0,,57
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,24.6,Fast,Bouncer,127.3,Sweep,0,,58
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,25.2,Fast,Straight Seam,128.2,Straight Drive,1,,59
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,25.4,Fast,Bouncer,129.3,Straight Drive,1,,60
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,26.1,Fast,Straight Seam,130.2,Scoop Shot,1,,61
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,26.3,Fast,Inswinger,132.1,Pull Shot,1,,62
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,26.6,Fast,Straight Seam,130.2,Scoop Shot,4,,63
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,27.5,Fast,Inswinger,129.2,Straight Drive,1,,64
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,28.2,Fast,Straight Seam,128.1,Square Drive,0,,65
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,28.3,Fast,Bouncer,129.6,Sweep,1,,66
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,28.5,Fast,Inswinger,131.6,Sweep,1,,67
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,29.2,Fast,Inswinger,132.2,Paddle Sweep,1,,68
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,29.3,Fast,Straight Seam,130.6,Forward Defence,0,,69
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,29.4,Fast,Bouncer,135.1,Square Drive,4,,70
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,29.5,Fast,Bouncer,129.5,Forward Defence,0,,71
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,29.6,Fast,Straight Seam,128.2,Straight Drive,0,,72
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,30.2,Fast,Straight Seam,127.2,Sweep,4,,73
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,30.3,Fast,Inswinger,129.6,Square Drive,1,,74
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,30.5,Fast,Inswinger,130.5,Square Drive,0,,75
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,30.6,Fast,Straight Seam,131.6,Straight Drive,2,,76
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,31.2,Fast,Bouncer,130.5,Forward Defence,0,,77
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,31.3,Fast,Inswinger,129.4,Forward Defence,0,,78
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,31.4,Fast,Straight Seam,133.2,Square Drive,2,,79
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,31.5,Fast,Bouncer,130.4,Sweep,1,,80
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,32.2,Fast,Straight Seam,133.6,Straight Drive,2,,81
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,32.3,Fast,Inswinger,134.9,Square Drive,1,,82
,2012-03-13,Mirpur,ODI,Sri Lanka,T.Dilshan,Right,32.5,Fast,Straight Seam,129.9,Sweep,1,,83
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,33.1,Fast,Bouncer,130.6,Sweep,2,,84
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,33.2,Fast,Straight Seam,135.2,Helicopter Shot,0,,85
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,33.3,Fast,Inswinger,136.1,Pull Shot,2,,86
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,33.4,Fast,Straight Seam,129.4,Square Drive,1,,87
,2012-03-13,Mirpur,ODI,Sri Lanka,S.Prasanna,Right,33.6,Fast,Straight Seam,134.1,Straight Drive,0,,88
,2012-03-13,Mirpur,ODI,Sri Lanka,C. kapugedera ,Right,34.2,Fast,Bouncer,136.1,Sweep,0,,89
,2012-03-13,Mirpur,ODI,Sri Lanka,C. kapugedera ,Right,34.3,Fast,Straight Seam,129.1,Pull Shot,0,,90
,2012-03-13,Mirpur,ODI,Sri Lanka,C. kapugedera ,Right,34.4,Fast,Inswinger,130.6,Straight Drive,1,,91
,2012-03-13,Mirpur,ODI,Sri Lanka,C. kapugedera ,Right,34.6,Fast,Bouncer,132.5,Paddle Sweep,4,,92
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,35.4,Fast,Straight Seam,131.6,Square Drive,1,,93
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,35.6,Fast,Inswinger,132.4,Paddle Sweep,0,,94
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,36.2,Fast,Straight Seam,133.6,Cover Drive,4,,95
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,36.3,Fast,Bouncer,135.6,Straight Drive,0,,96
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,36.4,Fast,Straight Seam,129.2,Straight Drive,0,,97
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,36.5,Fast,Bouncer,130.3,On Drive,1,,98
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,37.1,Fast,Straight Seam,127.5,Square Drive,0,,99
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,37.2,Fast,Straight Seam,129.4,Sweep,1,,100
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,37.4,Fast,Inswinger,130.6,Sweep,1,,101
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,38.2,Fast,Straight Seam,133.2,Straight Drive,0,,102
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,38.3,Fast,Straight Seam,130.4,Straight Drive,1,,103
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,38.5,Fast,Bouncer,132.6,Sweep,2,,104
,2012-03-13,Mirpur,ODI,Sri Lanka,Suranga Lakmal,Right,38.6,Fast,Straight Seam,134.2,Paddle Sweep,2,,105
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,39.2,Fast,Inswinger,135.4,On Drive,2,,106
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,39.3,Fast,Inswinger,129.1,Straight Drive,1,,107
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,39.5,Fast,Straight Seam,128.3,Straight Drive,1,,108
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,40.1,Fast,Bouncer,127.4,Straight Drive,1,,109
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,40.4,Fast,Straight Seam,130.6,On Drive,1,,110
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,41.1,Fast,Inswinger,131.4,Forward Defence,0,,111
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,41.2,Fast,Straight Seam,132.6,Straight Drive,1,,112
,2012-03-13,Mirpur,ODI,Sri Lanka,Nuwan Kulasekara,Right,41.3,Fast,Straight Seam,133.5,Straight Drive,1,,113
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,41.4,Fast,Inswinger,134.1,Cover Drive,4,,114
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,41.5,Fast,Straight Seam,136.1,Straight Drive,1,,115
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,41.6,Fast,Bouncer,134.5,Cover Drive,2,,116
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,42.2,Fast,Straight Seam,136.1,Forward Defence,0,,117
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,42.3,Fast,Inswinger,129.2,Straight Drive,0,,118
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,42.4,Fast,Straight Seam,128.4,Straight Drive,0,,119
,2012-03-13,Mirpur,ODI,Sri Lanka,Farveez Mahroof,Right,42.5,Fast,Straight Seam,132.9,Cover Drive,W,108,120
16.0,2012-03-16,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,5.6,Fast,Straight Seam,132.2,Forward Defence,0,,1
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,6.5,Fast,Inswinger,130.1,Forward Defence,0,,2
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,6.6,Fast,Straight Seam,134.2,Straight Drive,4,,3
,2012-03-16,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,7.3,Fast,Inswinger,136.2,Forward Defence,0,,4
,2012-03-16,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,7.4,Fast,Straight Seam,129.3,Forward Defence,0,,5
,2012-03-16,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,7.5,Fast,Straight Seam,128.6,Square Drive,0,,6
,2012-03-16,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,7.6,Fast,Inswinger,125.1,Square Drive,4,,7
,2012-03-16,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Right,8.3,Spin,Doosra,79.1,Off Drive,1,,8
,2012-03-16,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,9.3,Fast,Straight Seam,123.6,Forward Defence,0,,9
,2012-03-16,Mirpur,ODI,Bangladesh,Shafiul Islam,Right,9.4,Fast,Straight Seam,124.2,Straight Drive,1,,10
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,10.2,Fast,Inswinger,129.2,Square Drive,1,,11
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,10.5,Fast,Straight Seam,128.4,On Drive,0,,12
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,10.6,Fast,Inswinger,127.6,Square Drive,4,,13
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,11.3,Spin,Topspin ,89.2,Forward Defence,0,,14
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,11.4,Spin,Topspin ,75.1,Straight Drive,1,,15
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,12.1,Fast,Straight Seam,126.3,Forward Defence,0,,16
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,12.2,Fast,Straight Seam,127.2,Forward Defence,0,,17
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,12.3,Fast,Straight Seam,128.2,Square Drive,1,,18
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,12.5,Fast,Straight Seam,124.1,Forward Defence,0,,19
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,12.6,Fast,Straight Seam,126.3,Straight Drive,1,,20
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,13.1,Spin,Doosra,89.1,Forward Defence,0,,21
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,13.2,Spin,Topspin ,88.4,Forward Defence,0,,22
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,13.3,Spin,Straight Seam,88.9,Straight Drive,1,,23
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,14.1,Fast,Inswinger,120.3,Forward Defence,0,,24
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,14.2,Fast,Straight Seam,119.2,Forward Defence,0,,25
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,14.3,Fast,Straight Seam,115.3,Square Drive,1,,26
,2012-03-16,Mirpur,ODI,Bangladesh,Shahadat Hossain,Right,14.5,Fast,Inswinger,125.3,Straight Drive,1,,27
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,15.1,Spin,Straight Seam,89.1,Square Drive,0,,28
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,15.2,Spin,Doosra,88.1,Straight Drive,0,,29
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,15.3,Spin,Straight Seam,87.1,Square Drive,0,,30
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,15.4,Spin,Topspin ,84.1,Sweep,1,,31
,2012-03-16,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Right,16.5,Spin,Topspin ,88.1,Sweep,1,,32
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,17.1,Spin,Straight Seam,79.1,Scoop Shot,0,,33
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,17.2,Spin,Off Spin,81.3,Straight Drive,1,,34
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,17.6,Spin,Off Spin,83.6,Forward Defence,0,,35
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,19.3,Spin,Off Spin,84.1,Square Drive,1,,36
,2012-03-16,Mirpur,ODI,Bangladesh,Abdur Razzak,Left,19.5,Spin,Off Spin,87.1,Square Drive,1,,37
,2012-03-16,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Right,20.1,Spin,Leg Spin,88.6,Scoop Shot,1,,38
,2012-03-16,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Right,20.3,Spin,Leg Spin,89.1,Scoop Shot,1,,39
,2012-03-16,Mirpur,ODI,Bangladesh,Shakib Al Hasan,Right,20.5,Spin,Leg Spin,87.3,Square Drive,1,,40
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,21.3,Spin,Off Spin,88.1,Forward Defence,0,,41
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,21.4,Spin,Off Spin,79.2,Square Drive,2,,42
,2012-03-16,Mirpur,ODI,Bangladesh,Mahmudullah Riyad,Right,21.5,Spin,Off Spin,78.3,Scoop Shot,1,,43
,2012-03-16,Mirpur,ODI,Bangladesh,Nasir Hossain,Right,22.1,Spin,Off Spin,79.1,On Drive,4,,44
,2012-03-16,Mirpur,ODI,Bangladesh,Nasir Hossain,Right,22.2,Spin,Off Spin,85.1,Forward Defence,0,,45
,2012-03-16,Mirpur,ODI,Bangladesh,Nasir Hossain,Right,22.3,Spin,Off Spin,88.3,Straight Drive,1,,46
